query_number,results,status,time,mem[kB]
634,61,OK,219,18142676
635,100000,OK,542,18142676
636,14775,OK,181,18144724
637,8,OK,58,18144724
638,6234,OK,264,18148820
639,140,OK,56,18148820
640,74692,OK,865,18148820
641,2291,OK,28,18148820
642,99834,OK,1034,18148820
643,74691,OK,891,18148820
644,99833,OK,1056,18148820
645,13,TIMEOUT,60000,18165092
646,100000,OK,270,18165092
647,100000,OK,305,18167140
648,100000,OK,449,18171236
649,47609,OK,277,18175332
650,100000,OK,270,18177380
651,211,OK,93,18177380
652,100000,OK,3083,18365396
653,100000,OK,6462,18377684
654,100000,OK,3146,18445268
655,43230,TIMEOUT,60000,18510952
656,74068,OK,1736,18519144
657,95538,OK,1063,18521192
658,74068,OK,875,18521192
659,95538,OK,1026,18521192
660,100000,OK,233,18523240
